-38.43	-30.83	3576	0.535	'CHN115-91'
-20.72	19.75	3580	0.21	'BOFS30/3K'
-45.08	-29.53	3589	NaN	'KNR159-125GGC'
-42.91	3.72	3598	-1.12	'ODP926'
-74.8	30.8	3615	NaN	'KNR140-32GGC'
-20	51.57	3616	NaN 	'GIK23416-4'
0	-46	3656	-0.04	'RC11-80'
-16.67	52.43	3663	0.13	'GIK17045'
-19.84	24.45	3680	0.3	'BOFS26/6K'
-34.03	5.33	3682	0.19	'GeoB1508-4'
8.9	-42.91	3702	-0.475	'ODP1090'
8.9	-42.91	3702	-0.44	'TTN057-6'
-33.02	2.27	3705	-0.13	'GeoB1505-1'
-23.15	-0.2	3706	0.1692	'V30-40'
-23.5	0.01	3711	0.05	'GeoB2215-10'
-18.96	13.83	3728	-0.24	'V22-196'
-36.65	-31.99	3739	NaN 	'AII60-13A'
4.52	-51.9	3744	-0.81	'TN057-15'
-20.86	-42.98	3762	-0.78	'RC15-94'
-14.23	-44.15	3770	-1.0421	'MD07-3076'
5.42	-21.74	3772	0.07	'GeoB1034'
-10.43	40.53	3780	-0.0117	'NO82-13'
-14.23	-44.15	3783	-1.0278	'PS2498-1'
-23.23	0.11	3806	-0.1867	'ODP664'
-43.31	4.76	3810	0.0133	'KNR110-91'
-56.01	10.01	3820	-0.2	'CH75-04'
-33.48	1.37	3824	0.02	'V25-59'
-8.78	-36.06	3825	0.15	'GeoB2019-1'
-19.11	9.57	3841	0.3188	'GIK16415'
-73.4	29.7	3845	-0.2	'KNR140-26GGC'
-18.99	27.01	3849	0.04	'GIK15637-1'
-19.43	50.67	3850	0.191	'GIK23417-1'
-24.24	49.88	3883	0.3833	'IODP-U1308'
5.1	-2.2	3891	-0.585	'GIK16867'
-41.93	4.59	3911	0.21	'GeoB1520-1'
-11.96	-1.21	3912	0.2633	'GIK16772'
-38.84	-30.84	3934	-0.43	'CHN115-92'
-72.38	36.05	3942	0.5333	'V26-176'
-22	52.5	3955	0.2833	'SU90-39'
11.75	-29.45	3973	-0.2	'GeoB1722-1'
-73.6	30.02	3978	NaN	'KNR140-29GGC'
-14.9	-3.82	3984	-0.4086	'GeoB1117-2'
-21.63	4.23	3995	0.155	'EN066-21'
-43.21	4.87	3995	-0.01	'KNR110-50'
-21.12	20.52	4000	0.02	'BOFS29/1K'
-43.33	-29.53	4003	-0.05	'KNR159-54GGC'
-43.75	5.46	4012	0.1475	'ODP928'
-17.07	-15.54	4024	0.22	'GeoB1419-2'
-7.6	-3.48	4033	-0.3433	'GeoB1041-3'
-44.2	5.91	4056	0.1787	'EW9209-1JPC'
-26.77	-35.21	4057	-0.45	'GeoB1306-1'
7.54	-24.47	4089	0.25	'GeoB1211-3'
-20.21	4.31	4095	0.125	'EN066-36'
-22.87	5.27	4160	-0.1	'GIK16455-1'
-23.74	36.51	4170	0.0433	'SU92-21'
-3.25	-43.18	4171	-0.83	'V22-108'
11.3	-25.5	4194	-0.3863	'RC13-229'
-20.54	14.42	4202	-0.1425	'GIK16402'
-73.84	30.1	4211	-0.5	'KNR140-28GGC'
-72.9	29.08	4250	-0.5	'KNR140-12JPC'
-32.01	-3.68	4257	0.05	'GeoB1501-4'
-21.97	-32.27	4331	0.08	'GeoB3813-3'
-21.5	9.01	4336	-0.25	'GIK16408'
-43.04	4.79	4341	0.1	'KNR110-58'
18	-48	4350	-0.28	'V29-105'
-43.74	5.98	4369	0.01	'ODP929'
-57.62	33.67	4450	-0.3	'EN120-1GGC'
5.03	-21.59	4456	-0.27	'GeoB1035'
-43.44	6.13	4503	0.01	'GeoB4403-1'
-22.03	3.02	4504	0.482	'GIK13521'
-8.31	-29.51	4546	0.17	'GeoB3801-6'
-42.89	4.95	4556	-0.005	'KNR110-55'
-22.68	21.3	4579	0.07	'V23-100'
-10.98	1.66	4588	-0.53	'GeoB1101-5'
-10.39	38.24	4602	-0.7367	'MD03-2698'
9.89	-40.94	4621	-0.9863	'ODP1089'
11.75	-43.22	4661	-0.78	'PS2082'
-9.44	-0.97	4662	0.25	'GIK16773-1'
-16.43	-3.56	4675	-0.575	'GeoB1118-2'
-74.41	28.03	4712	-0.3	'KNR140-22JPC'
9.8	-41.6	4718	-0.91	'RC11-83'
-20.02	3.09	4745	0.1	'EN066-26'
-26.19	7.28	4835	0.03	'GIK16459-1'
-22.76	24.62	4900	0.01	'BOFS28/3M'
7.82	-41.13	4981	-0.83	'TN057-21'
-19.73	2.47	4998	-0.0667	'EN066-32'
-19.76	2.46	5105	-0.315	'EN066-29'
59.19	23.47	2900	-0.5744	'Orgon4-KS8'
90.36	5.38	2935	NaN 	'ODP758'
90.02	11.98	3069	-0.43	'SK157-18'
79.87	-43.52	3193	-0.4	'RC11-120'
57.35	14.32	3212	-0.37	'SO42-74KL'
51.19	-43.49	3262	-0.3833	'MD84-527'
90.08	5.18	3306	-0.1267	'SK157-14'
88.02	-46.48	3420	NaN 	'MD02-2488'
113.54	-19.59	956	0.51	'RS53-GC04'
112.93	-20.01	962	0.69	'RS53-GC09'
72.34	15.32	1230	0.08	'MD76-131'
93.1	14.5	1357	0.04	'MD77-176'
112.33	-20.9	1432	0.51	'RS53-GC11'
112.21	6.16	1556	-0.4233	'GIK17964-2'
51.56	10.46	1580	-0.028	'ODP905'
95.03	10.13	1600	0	'MD77-169'
75.9	12.08	1610	-0.12	'MD76-127'
73.19	13.08	1712	-0.15	'MD76-128'
117.38	20.12	1727	-0.61	'GIK17940-2'
94.09	11.46	1760	0.03	'MD77-171'
121.79	-13.08	1783	0.1057	'MD01-2378'
112.33	8.51	1795	-0.1733	'GIK17961-2'
52.92	14.61	1803	-0.08	'GEOB3004-1'
75.2	8.35	1877	-0.19	'MD76-125'
50.31	14.27	1895	-0.16	'MD76-135'
38.4	-17.53	1934	NaN 	'MD79-254'
112.08	7.2	1953	-0.3575	'V35-5'
112.75	-19.06	1953	0.315	'RC11-147'
112.75	-19.05	1979	0.27	'RS53-GC06'
96.07	12.77	2140	-0.12	'RC12-344'
112.63	-18.91	2256	0.2	'RS53-GC07'
60.41	19.31	2427	-0.39	'MD77-202'
91	16.02	2455	-1.08	'MD77-182'
91.75	15.17	2632	-1.09	'MD77-183'
77.58	5.12	2673	-0.31	'V29-29'
113.22	-29.38	2750	0.17	'RS57-GC15'
111.63	-27.32	2755	0.1	'RS57-GC19'
113.29	9.36	2772.3	-0.121	'ODP1143'
88.96	-6.04	2992	-0.16	'V34-55'
90.03	9.13	3010	-0.362	'RC12-339'
89.17	-6.08	3254	-0.16	'V34-54'
116.57	18.84	3294	NaN	'ODP1148'
115.87	18.76	3360	-0.3992	'SO50-31KL'
90	-46	3420	-0.71	'MD88-769'
63.12	20.9	3422	-0.49	'SO28-57KL'
26	-41	3636	-0.18	'V34-157'
76	3	3800	0.175	'SK-129-CR2'
89.58	-6.12	3812	-0.35	'V34-53'
43.58	-29.78	3924	-0.31	'KNR159-22GGC'
89.97	-6.19	4382	-0.45	'V34-51'
141.19	-38.65	506	1.92	'RS67-GC27'
-111.17	23.59	565	NAN	'BC87-13BC'
-112.48	24.43	577	NAN	'CA94-4K'
-111.18	23.58	604	-0.02	'BC87-16GC'
-109.47	22.9	625	-0.05	'LPAZ_21P'
-109.48	22.9	640	-0.03	'ET97-7T'
-110.55	23.27	695	0.09	'CA94-3-1'
129.02	31.44	740	0.38	'KH82-4-14'
-111.45	23.34	750	NaN 	'BC87-21GC'
128.03	-33.5	769	1.73	'RS102-GC09'
144.23	-41.39	814	1.2	'RS78-GC18'
-113.34	25.67	850	-0.1	'BAP96-7T'
-124.92	41.68	860	0.07	'ODP-1019'
-115.62	29.27	863	-0.12	'CA94-12K-4'
150.18	49.6	995	0.36	'Nes-GGC-27'
144.55	53.55	1000	NAN	'Nes-BC-32'
130.8	-33.83	1008	1.01	'RS102-GC13'
144.59	-42.05	1042	0.7	'SO36-SL17'
127.55	28.06	1058	0.11	'BO94-20_PN3PC'
144.67	-42.31	1085	0.66	'SO36-SL7'
143.96	41.18	1145	-0.03	'RS67-GC52'
-119.97	32.87	1194	-0.3967	'EW9504-09'
174.93	-45.53	1210	0.2869	'MD97-2120'
150.34	49.14	1227	0.11	'B34-19'
-117.37	32.07	1299	-0.61	'EW9504-03'
-82.07	-0.47	1373	-0.0125	'V19-27'
-118.8	32.8	1442	-0.45	'EW9504-08'
138.58	37.55	1476	0.49	'RS67-GC3'
130.42	-34.38	1502	0.43	'RS102-GC14'
140.34	32.58	1503	-0.19	'V20-133'
150.43	48.87	1510	-0.11	'Nes-GGC-20'
156.98	-2.22	1598	0.22	'ERDC92bx'
149.07	48.28	1600	-0.36	'V32-161'
140.18	38.33	1650	0.21	'RS67-GC16'
150.43	48.75	1700	-0.14	'Nes-GGC-18'
-118.4	32.28	1759	-0.38	'EW9504-04'
-118.38	32.28	1783	-0.1963	'ODP1012'
140.2	38.47	1904	-0.039	'V18-222'
-118.18	31.67	1915	-0.43	'AHF16832'
155.87	0.03	1924	0.04	'ERDC88bx'
-163	-76	1937	NAN	'GL78-16'
112.08	7.19	1953	-0.38	'V35-05'
150.43	48.61	1980	-0.41	'Nes-GGC-15'
130.26	-34.59	2003	0.31	'RS102-GC15'
-117.63	31.28	2033	-0.31	'ODP1011'
-117.58	31.25	2042	-0.6933	'EW9504-02'
140.26	31.59	2047	-0.14	'V28-297'
159.22	-1.63	2158	-0.08	'ERDC113p'
159.23	-1.62	2169	-0.03	'ERDC112bx'
158.68	-0.02	2247	-0.08	'ERDC120bx'
167.73	51.27	2317	-0.5687	'MD01-2416'
167.45	51.29	2323	-0.31	'RNDB-GGC-24'
167.66	51.3	2335	-0.39	'RNDB-GGC-26'
157.3	1.4	2342	-0.003	'ERDC83bx'
158.8	0.43	2367	0.1075	'V24-109'
167.66	51.16	2393	NAN	'RNDB-GGC-1'
-123.28	36.98	2400	-0.33	'ODP-1018'
166.15	-23	2470	0.13	'MD06-3018'
130.14	-34.75	2495	0.11	'RS102-GC16'
167.79	51.12	2507	-0.46	'RNDB-GGC-2'
159.36	0.32	2520	-0.155	'ODP806'
140.17	38.47	2525	-0.22	'RS67-GC13'
-125.8	42.21	2592	0.05	'W8709A-13PC'
167.83	51.11	2610	-0.5	'RNDB-GGC-3'
-170	-64	2688	0.07	'NBP9802-4'
133.54	32.09	2700	-0.2	'KT89-18_P4'
156.22	2.78	2767	-0.07	'ERDC79bx'
167.9	51.11	2804	-0.39	'RNDB-GGC-5'
-111.2	-44.3	2869	-0.35	'E20-18'
-114.5	-50.1	2891	-0.23	'E25-10'
-115	-50	2891	-0.23	'E25-20'
167.91	51.1	2920	-0.27	'RNDB-GGC-6'
-170	-63	2940	0.07	'NBP9802-5'
134.13	28.53	2942	-0.02	'V28-304'
160.4	-0.02	2948	-0.095	'ERDC123bx'
164.64	52.99	2960	NAN	'VINO-BC-26'
-123.1	-53.4	2964	-0.18	'RC12-225'
164.65	53	2980	-0.39	'RAMA_PC-44'
130.06	-34.89	3001	0.11	'RS102-GC17'
167.95	51.08	3041	-0.17	'RNDB-GGC-7'
-83.52	-3.38	3091	-0.61	'V19-30'
-115.08	-56.07	3094	0.09	'E11-2'
159.13	33.36	3107	NaN	'S-2'
167.99	51.08	3160	-0.17	'RNDB-GGC-8'
-114.1	-17	3177	-0.11	'V19-55'
160.53	1.23	3188	0	'ODP805'
-83.97	3.62	3205	-0.3	'TR163-31P'
167.98	51.07	3225	-0.3	'RNDB-PC-11'
-95.65	-0.1	3231	-0.255	'RC13-110'
-170	-66	3232	0	'NBP9802-3'
-96.1	-14.1	3248	-0.14	'V19-41'
138.27	32.4	3252	-0.09	'KT92-17_PC14'
-90.82	-3.1	3296	-0.42	'ODP846'
167	51.06	3296	-0.26	'RNDB-GGC-11'
167.73	50.42	3300	-0.39	'VINO-GGC-37'
138.25	31.55	3320	-0.07	'KT92-17_PC16'
-149.43	54.29	3360	0.15	'PAR87A-01'
160.98	0	3368	-0.17	'ERDC125bx'
160.8	-1.73	3393	-0.12	'ERDC108bx'
168.03	51.06	3416	-0.15	'RNDB-GGC-12'
-83.74	1.2	3461	-0.355	'ODP-677'
130.01	-34.96	3504	0.07	'RS102-GC18'
160.98	0.87	3509	-0.02	'ERDC135bx'
168.07	51.06	3516	NAN	'RNDB-GGC-13'
-148.47	54.36	3544	0.2	'PAR87A-10'
-75.52	-25.22	3558	-0.21	'GeoB3388-1'
156.05	4.85	3585	-0.14	'ERDC77bx'
-106.18	0.37	3606	-0.26	'KNR73-4-3'
177.17	36.47	3623	-0.22	'V32-128'
168.07	51.06	3631	NAN	'RNDB-GGC-14'
168.11	50.94	3670	NAN	'VINO-GGC-35'
168.1	51.05	3700	-0.17	'RNDB-GGC-15'
161.42	0	3732	-0.1	'ERDC128bx'
-85.6	-29.1	3780	-0.06	'RC15-52'
168.14	51.06	3816	-0.23	'RNDB-GGC-16'
-110.52	0.18	3839	-0.26	'ODP849'
161.6	1.1	3848	0.03	'ERDC136bx'
177.92	35.32	3870	-0.35	'V32-126'
163.03	37.68	3968	-0.4	'V21-146'
-170	-60	4005	NAN	'NBP9802-7'
159.17	34.58	4014	-0.22	'RC10-175'
162.38	1.35	4118	0.06	'ERDC139bx'
161.97	0	4169	-0.015	'ERDC129bx'
-134.31	-0.92	4305	-0.17	'RC10-97'
-170	-59	4324	NAN	'NBP9802-8'
162.7	-0.02	4441	-0.03	'ERDC131bx'
